indicador;municipio;ano;resultado
3.2.1;2402303;2015;19
3.2.2;2402303;2015;4
3.2.3;2402303;2015;0
3.3.1;2402303;2015;0
3.3.2;2402303;2015;2
3.3.3;2402303;2015;0
19.1.2.1.1.1;2402303;2010;16.6
19.1.2.1.1.2;2402303;2010;0.1
19.1.2.2.1.1;2402303;2010;0.7
19.1.2.2.1.2;2402303;2010;63.4
19.1.2.3.1.1;2402303;2010;82.6
19.1.2.3.1.2;2402303;2010;36.6
17.1.2.3.1;2402303;2010;4339
17.1.2.3.2;2402303;2010;152
16.1.2.2.1.2.1;2402402;0;0
16.1.2.2.1.2.2;2402402;0;0
16.1.2.2.2.2.1;2402402;0;0
16.1.2.2.2.2.2;2402402;0;0
16.1.2.2.3.2.1;2402402;0;0
16.1.2.2.3.2.2;2402402;0;0
2.4.3.1.3.2.4;2402402;2010;270
2.4.3.1.3.2.5;2402402;2010;1187
3.2.1.1;2402402;2010;97.8
20.4.1.3;2402402;2010;15
1;2402402;2013;17.86
3.4.1;2402402;2015;None
3.4.2;2402402;2015;None
3.4.3;2402402;2015;None
3.2.1;2402402;2015;5
3.2.2;2402402;2015;2
3.2.3;2402402;2015;99999999999996
3.3.1;2402402;2015;0
3.3.2;2402402;2015;1
3.3.3;2402402;2015;99999999999996
19.1.2.1.1.1;2402402;2010;18.9
19.1.2.1.1.2;2402402;2010;-
19.1.2.2.1.1;2402402;2010;0.3
19.1.2.2.1.2;2402402;2010;40.7
19.1.2.3.1.1;2402402;2010;80.7
19.1.2.3.1.2;2402402;2010;59.3
17.1.2.3.1;2402402;2010;1833
17.1.2.3.2;2402402;2010;11
16.1.2.2.1.2.1;2402501;0;0
16.1.2.2.1.2.2;2402501;0;0
16.1.2.2.2.2.1;2402501;0;0
16.1.2.2.2.2.2;2402501;0;0
16.1.2.2.3.2.1;2402501;0;0
16.1.2.2.3.2.2;2402501;0;0
2.4.3.1.3.2.4;2402501;2010;229
2.4.3.1.3.2.5;2402501;2010;465
3.2.1.1;2402501;2010;97.5
20.4.1.3;2402501;2010;7
1;2402501;2013;34.72
3.4.1;2402501;2015;None
3.4.2;2402501;2015;None
3.4.3;2402501;2015;None
3.2.1;2402501;2015;8
3.2.2;2402501;2015;1
3.2.3;2402501;2015;0
3.3.1;2402501;2015;0
3.3.2;2402501;2015;1
3.3.3;2402501;2015;0
19.1.2.1.1.1;2402501;2010;74.5
19.1.2.1.1.2;2402501;2010;8.3
19.1.2.2.1.1;2402501;2010;1.0
19.1.2.2.1.2;2402501;2010;10.6
19.1.2.3.1.1;2402501;2010;24.5
19.1.2.3.1.2;2402501;2010;81.1
17.1.2.3.1;2402501;2010;2306
17.1.2.3.2;2402501;2010;9
16.1.2.2.1.2.1;2402600;0;0
16.1.2.2.1.2.2;2402600;0;0
16.1.2.2.2.2.1;2402600;0;0
16.1.2.2.2.2.2;2402600;0;0
16.1.2.2.3.2.1;2402600;0;0
16.1.2.2.3.2.2;2402600;0;0
2.4.3.1.3.2.4;2402600;2010;4221
2.4.3.1.3.2.5;2402600;2010;3688
3.2.1.1;2402600;2010;95.5
20.4.1.3;2402600;2010;42
1;2402600;2013;20.05
3.4.1;2402600;2015;None
3.4.2;2402600;2015;None
3.4.3;2402600;2015;None
3.2.1;2402600;2015;44
3.2.2;2402600;2015;7
3.2.3;2402600;2015;0
3.3.1;2402600;2015;0
3.3.2;2402600;2015;4
3.3.3;2402600;2015;1
19.1.2.1.1.1;2402600;2010;67.0
19.1.2.1.1.2;2402600;2010;8.1
19.1.2.2.1.1;2402600;2010;0.8
19.1.2.2.1.2;2402600;2010;21.1
19.1.2.3.1.1;2402600;2010;32.2
19.1.2.3.1.2;2402600;2010;70.8
17.1.2.3.1;2402600;2010;12649
17.1.2.3.2;2402600;2010;984
16.1.2.2.1.2.1;2402709;0;0
16.1.2.2.1.2.2;2402709;0;0
16.1.2.2.2.2.1;2402709;0;0
16.1.2.2.2.2.2;2402709;0;0
16.1.2.2.3.2.1;2402709;0;0
16.1.2.2.3.2.2;2402709;0;0
2.4.3.1.3.2.4;2402709;2010;222
2.4.3.1.3.2.5;2402709;2010;601
3.2.1.1;2402709;2010;98.1
20.4.1.3;2402709;2010;9
1;2402709;2013;7.63
3.4.1;2402709;2015;None
3.4.2;2402709;2015;None
3.4.3;2402709;2015;None
3.2.1;2402709;2015;12
3.2.2;2402709;2015;2
3.2.3;2402709;2015;99999999999996
3.3.1;2402709;2015;0
3.3.2;2402709;2015;1
3.3.3;2402709;2015;99999999999996
19.1.2.1.1.1;2402709;2010;8.3
19.1.2.1.1.2;2402709;2010;0.4
19.1.2.2.1.1;2402709;2010;0.9
19.1.2.2.1.2;2402709;2010;56.9
19.1.2.3.1.1;2402709;2010;90.8
19.1.2.3.1.2;2402709;2010;42.7
17.1.2.3.1;2402709;2010;2462
17.1.2.3.2;2402709;2010;103
16.1.2.2.1.2.1;2402808;0;0
16.1.2.2.1.2.2;2402808;0;0
16.1.2.2.2.2.1;2402808;0;0
16.1.2.2.2.2.2;2402808;0;0
16.1.2.2.3.2.1;2402808;0;0
16.1.2.2.3.2.2;2402808;0;0
2.4.3.1.3.2.4;2402808;2010;83
2.4.3.1.3.2.5;2402808;2010;303
3.2.1.1;2402808;2010;99
20.4.1.3;2402808;2010;16
1;2402808;2013;-
3.4.1;2402808;2015;None
3.4.2;2402808;2015;None
3.4.3;2402808;2015;None
3.2.1;2402808;2015;7
3.2.2;2402808;2015;1
3.2.3;2402808;2015;99999999999996
3.3.1;2402808;2015;0
3.3.2;2402808;2015;1
3.3.3;2402808;2015;99999999999996
19.1.2.1.1.1;2402808;2010;31.9
19.1.2.1.1.2;2402808;2010;1.6
19.1.2.2.1.1;2402808;2010;0.4
19.1.2.2.1.2;2402808;2010;68.8
19.1.2.3.1.1;2402808;2010;67.7
19.1.2.3.1.2;2402808;2010;29.6
17.1.2.3.1;2402808;2010;1274
17.1.2.3.2;2402808;2010;6
16.1.2.2.1.2.1;2402907;0;0
16.1.2.2.1.2.2;2402907;0;0
16.1.2.2.2.2.1;2402907;0;0
16.1.2.2.2.2.2;2402907;0;0
16.1.2.2.3.2.1;2402907;0;0
16.1.2.2.3.2.2;2402907;0;0
2.4.3.1.3.2.4;2402907;2010;68
2.4.3.1.3.2.5;2402907;2010;236
3.2.1.1;2402907;2010;96
20.4.1.3;2402907;2010;4
1;2402907;2013;-
3.4.1;2402907;2015;None
3.4.2;2402907;2015;None
3.4.3;2402907;2015;None
3.2.1;2402907;2015;9
3.2.2;2402907;2015;0
3.2.3;2402907;2015;99999999999996
3.3.1;2402907;2015;0
3.3.2;2402907;2015;1
3.3.3;2402907;2015;99999999999996
19.1.2.1.1.1;2402907;2010;0.6
19.1.2.1.1.2;2402907;2010;-
19.1.2.2.1.1;2402907;2010;2.0
19.1.2.2.1.2;2402907;2010;19.9
19.1.2.3.1.1;2402907;2010;97.4
19.1.2.3.1.2;2402907;2010;80.1
17.1.2.3.1;2402907;2010;1039
17.1.2.3.2;2402907;2010;4
16.1.2.2.1.2.1;2403004;0;0
16.1.2.2.1.2.2;2403004;0;0
16.1.2.2.2.2.1;2403004;0;0
16.1.2.2.2.2.2;2403004;0;0
16.1.2.2.3.2.1;2403004;0;0
16.1.2.2.3.2.2;2403004;0;0
2.4.3.1.3.2.4;2403004;2010;200
2.4.3.1.3.2.5;2403004;2010;1100
3.2.1.1;2403004;2010;99.3
20.4.1.3;2403004;2010;12
1;2403004;2013;20.41
3.4.1;2403004;2015;None
3.4.2;2403004;2015;None
3.4.3;2403004;2015;None
3.2.1;2403004;2015;2
3.2.2;2403004;2015;2
3.2.3;2403004;2015;99999999999996
3.3.1;2403004;2015;0
3.3.2;2403004;2015;1
3.3.3;2403004;2015;99999999999996
19.1.2.1.1.1;2403004;2010;73.1
19.1.2.1.1.2;2403004;2010;-
19.1.2.2.1.1;2403004;2010;1.0
19.1.2.2.1.2;2403004;2010;72.4
19.1.2.3.1.1;2403004;2010;25.9
19.1.2.3.1.2;2403004;2010;27.6
17.1.2.3.1;2403004;2010;1781
17.1.2.3.2;2403004;2010;52
16.1.2.2.1.2.1;2403103;0;0
16.1.2.2.1.2.2;2403103;0;0
16.1.2.2.2.2.1;2403103;0;0
16.1.2.2.2.2.2;2403103;0;0
16.1.2.2.3.2.1;2403103;0;0
16.1.2.2.3.2.2;2403103;0;0
2.4.3.1.3.2.4;2403103;2010;1767
2.4.3.1.3.2.5;2403103;2010;3650
3.2.1.1;2403103;2010;97.8
20.4.1.3;2403103;2010;36
1;2403103;2013;14.68
3.4.1;2403103;2015;None
3.4.2;2403103;2015;None
3.4.3;2403103;2015;None
3.2.1;2403103;2015;21
3.2.2;2403103;2015;9
3.2.3;2403103;2015;0
3.3.1;2403103;2015;0
3.3.2;2403103;2015;5
3.3.3;2403103;2015;1
19.1.2.1.1.1;2403103;2010;89.7
19.1.2.1.1.2;2403103;2010;3.7
19.1.2.2.1.1;2403103;2010;0.6
19.1.2.2.1.2;2403103;2010;67.7
19.1.2.3.1.1;2403103;2010;9.6
19.1.2.3.1.2;2403103;2010;28.7
17.1.2.3.1;2403103;2010;8615
17.1.2.3.2;2403103;2010;412
16.1.2.2.1.2.1;2403202;0;0
16.1.2.2.1.2.2;2403202;0;0
16.1.2.2.2.2.1;2403202;0;0
16.1.2.2.2.2.2;2403202;0;0
16.1.2.2.3.2.1;2403202;0;0
16.1.2.2.3.2.2;2403202;0;0
2.4.3.1.3.2.4;2403202;2010;884
2.4.3.1.3.2.5;2403202;2010;427
3.2.1.1;2403202;2010;97.6
20.4.1.3;2403202;2010;8
1;2403202;2013;19.61
3.4.1;2403202;2015;None
3.4.2;2403202;2015;None
3.4.3;2403202;2015;None
3.2.1;2403202;2015;6
3.2.2;2403202;2015;1
3.2.3;2403202;2015;99999999999996
3.3.1;2403202;2015;0
3.3.2;2403202;2015;1
3.3.3;2403202;2015;99999999999996
19.1.2.1.1.1;2403202;2010;56.5
19.1.2.1.1.2;2403202;2010;0.2
19.1.2.2.1.1;2403202;2010;0.3
19.1.2.2.1.2;2403202;2010;19.0
19.1.2.3.1.1;2403202;2010;43.2
19.1.2.3.1.2;2403202;2010;80.8
17.1.2.3.1;2403202;2010;1287
17.1.2.3.2;2403202;2010;32
16.1.2.2.1.2.1;2403251;0;0
16.1.2.2.1.2.2;2403251;0;0
16.1.2.2.2.2.1;2403251;0;0
16.1.2.2.2.2.2;2403251;0;0
16.1.2.2.3.2.1;2403251;0;0
16.1.2.2.3.2.2;2403251;0;0
2.4.3.1.3.2.4;2403251;2010;10839
2.4.3.1.3.2.5;2403251;2010;15371
3.2.1.1;2403251;2010;97.9
20.4.1.3;2403251;2010;92
1;2403251;2013;14.06
3.4.1;2403251;2015;None
3.4.2;2403251;2015;None
3.4.3;2403251;2015;None
3.2.1;2403251;2015;46
3.2.2;2403251;2015;8
3.2.3;2403251;2015;0
3.3.1;2403251;2015;0
3.3.2;2403251;2015;9
3.3.3;2403251;2015;1
19.1.2.1.1.1;2403251;2010;55.1
19.1.2.1.1.2;2403251;2010;-
19.1.2.2.1.1;2403251;2010;0.2
19.1.2.2.1.2;2403251;2010;-
19.1.2.3.1.1;2403251;2010;44.7
19.1.2.3.1.2;2403251;2010;-
17.1.2.3.1;2403251;2010;34651
17.1.2.3.2;2403251;2010;6320
16.1.2.2.1.2.1;2403301;0;0
16.1.2.2.1.2.2;2403301;0;0
16.1.2.2.2.2.1;2403301;0;0
16.1.2.2.2.2.2;2403301;0;0
16.1.2.2.3.2.1;2403301;0;0
16.1.2.2.3.2.2;2403301;0;0
2.4.3.1.3.2.4;2403301;2010;211
2.4.3.1.3.2.5;2403301;2010;231
3.2.1.1;2403301;2010;97.5
20.4.1.3;2403301;2010;2
1;2403301;2013;13.33
3.4.1;2403301;2015;None
3.4.2;2403301;2015;None
3.4.3;2403301;2015;None
3.2.1;2403301;2015;8
3.2.2;2403301;2015;1
3.2.3;2403301;2015;99999999999996
3.3.1;2403301;2015;0
3.3.2;2403301;2015;1
3.3.3;2403301;2015;99999999999996
19.1.2.1.1.1;2403301;2010;28.6
19.1.2.1.1.2;2403301;2010;1.7
19.1.2.2.1.1;2403301;2010;0.2
19.1.2.2.1.2;2403301;2010;40.1
19.1.2.3.1.1;2403301;2010;71.3
19.1.2.3.1.2;2403301;2010;58.2
17.1.2.3.1;2403301;2010;1052
17.1.2.3.2;2403301;2010;19
16.1.2.2.1.2.1;2403400;0;0
16.1.2.2.1.2.2;2403400;0;0
16.1.2.2.2.2.1;2403400;0;0
16.1.2.2.2.2.2;2403400;0;0
16.1.2.2.3.2.1;2403400;0;0
16.1.2.2.3.2.2;2403400;0;0
2.4.3.1.3.2.4;2403400;2010;193
2.4.3.1.3.2.5;2403400;2010;391
3.2.1.1;2403400;2010;98.9
20.4.1.3;2403400;2010;7
1;2403400;2013;-
3.4.1;2403400;2015;None
3.4.2;2403400;2015;None
3.4.3;2403400;2015;None
3.2.1;2403400;2015;3
3.2.2;2403400;2015;2
3.2.3;2403400;2015;99999999999996
3.3.1;2403400;2015;0
3.3.2;2403400;2015;1
3.3.3;2403400;2015;99999999999996
19.1.2.1.1.1;2403400;2010;54.7
19.1.2.1.1.2;2403400;2010;-
19.1.2.2.1.1;2403400;2010;2.4
19.1.2.2.1.2;2403400;2010;85.1
19.1.2.3.1.1;2403400;2010;42.9
19.1.2.3.1.2;2403400;2010;14.9
17.1.2.3.1;2403400;2010;1375
17.1.2.3.2;2403400;2010;2
16.1.2.2.1.2.1;2403509;0;0
16.1.2.2.1.2.2;2403509;0;0
16.1.2.2.2.2.1;2403509;0;0
16.1.2.2.2.2.2;2403509;0;0
16.1.2.2.3.2.1;2403509;0;0
16.1.2.2.3.2.2;2403509;0;0
2.4.3.1.3.2.4;2403509;2010;356
2.4.3.1.3.2.5;2403509;2010;341
3.2.1.1;2403509;2010;95.5
20.4.1.3;2403509;2010;8
1;2403509;2013;28.04
3.4.1;2403509;2015;None
3.4.2;2403509;2015;None
3.4.3;2403509;2015;None
3.2.1;2403509;2015;11
3.2.2;2403509;2015;2
3.2.3;2403509;2015;99999999999996
3.3.1;2403509;2015;0
3.3.2;2403509;2015;1
3.3.3;2403509;2015;99999999999996
19.1.2.1.1.1;2403509;2010;28.7
19.1.2.1.1.2;2403509;2010;2.4
19.1.2.2.1.1;2403509;2010;0.4
19.1.2.2.1.2;2403509;2010;20.5
19.1.2.3.1.1;2403509;2010;70.9
19.1.2.3.1.2;2403509;2010;77.1
17.1.2.3.1;2403509;2010;2622
17.1.2.3.2;2403509;2010;7
16.1.2.2.1.2.1;2403608;0;0
16.1.2.2.1.2.2;2403608;0;0
16.1.2.2.2.2.1;2403608;0;0
16.1.2.2.2.2.2;2403608;0;0
16.1.2.2.3.2.1;2403608;0;0
16.1.2.2.3.2.2;2403608;0;0
2.4.3.1.3.2.4;2403608;2010;1548
2.4.3.1.3.2.5;2403608;2010;1496
3.2.1.1;2403608;2010;96.6
20.4.1.3;2403608;2010;13
1;2403608;2013;23.17
3.4.1;2403608;2015;None
3.4.2;2403608;2015;None
3.4.3;2403608;2015;None
3.2.1;2403608;2015;20
3.2.2;2403608;2015;5
3.2.3;2403608;2015;99999999999996
3.3.1;2403608;2015;0
3.3.2;2403608;2015;3
3.3.3;2403608;2015;99999999999996
19.1.2.1.1.1;2403608;2010;35.8
19.1.2.1.1.2;2403608;2010;14.6
19.1.2.2.1.1;2403608;2010;2.1
19.1.2.2.1.2;2403608;2010;16.4
19.1.2.3.1.1;2403608;2010;62.1
19.1.2.3.1.2;2403608;2010;69.1
17.1.2.3.1;2403608;2010;5038
17.1.2.3.2;2403608;2010;168
16.1.2.2.1.2.1;2403707;0;0
16.1.2.2.1.2.2;2403707;0;0
16.1.2.2.2.2.1;2403707;0;0
16.1.2.2.2.2.2;2403707;0;0
16.1.2.2.3.2.1;2403707;0;0
16.1.2.2.3.2.2;2403707;0;0
2.4.3.1.3.2.4;2403707;2010;106
2.4.3.1.3.2.5;2403707;2010;137
3.2.1.1;2403707;2010;99.2
20.4.1.3;2403707;2010;4
1;2403707;2013;20.83
3.4.1;2403707;2015;None
3.4.2;2403707;2015;None
3.4.3;2403707;2015;None
3.2.1;2403707;2015;8
3.2.2;2403707;2015;1
3.2.3;2403707;2015;99999999999996
3.3.1;2403707;2015;0
3.3.2;2403707;2015;1
3.3.3;2403707;2015;99999999999996
19.1.2.1.1.1;2403707;2010;4.7
19.1.2.1.1.2;2403707;2010;-
19.1.2.2.1.1;2403707;2010;1.0
19.1.2.2.1.2;2403707;2010;71.2
19.1.2.3.1.1;2403707;2010;94.3
19.1.2.3.1.2;2403707;2010;28.8
17.1.2.3.1;2403707;2010;1239
17.1.2.3.2;2403707;2010;11
16.1.2.2.1.2.1;2403756;0;0
16.1.2.2.1.2.2;2403756;0;0
16.1.2.2.2.2.1;2403756;0;0
16.1.2.2.2.2.2;2403756;0;0
16.1.2.2.3.2.1;2403756;0;0
16.1.2.2.3.2.2;2403756;0;0
2.4.3.1.3.2.4;2403756;2010;49
2.4.3.1.3.2.5;2403756;2010;98
3.2.1.1;2403756;2010;95.3
20.4.1.3;2403756;2010;1
1;2403756;2013;-
3.4.1;2403756;2015;None
3.4.2;2403756;2015;None
3.4.3;2403756;2015;None
3.2.1;2403756;2015;1
3.2.2;2403756;2015;1
3.2.3;2403756;2015;99999999999996
3.3.1;2403756;2015;0
3.3.2;2403756;2015;1
3.3.3;2403756;2015;99999999999996
19.1.2.1.1.1;2403756;2010;6.7
19.1.2.1.1.2;2403756;2010;-
19.1.2.2.1.1;2403756;2010;1.0
19.1.2.2.1.2;2403756;2010;95.9
19.1.2.3.1.1;2403756;2010;92.3
19.1.2.3.1.2;2403756;2010;4.1
17.1.2.3.1;2403756;2010;725
17.1.2.3.2;2403756;2010;7
16.1.2.2.1.2.1;2403806;0;0
16.1.2.2.1.2.2;2403806;0;0
16.1.2.2.2.2.1;2403806;0;0
16.1.2.2.2.2.2;2403806;0;0
16.1.2.2.3.2.1;2403806;0;0
16.1.2.2.3.2.2;2403806;0;0
2.4.3.1.3.2.4;2403806;2010;434
2.4.3.1.3.2.5;2403806;2010;768
3.2.1.1;2403806;2010;97.7
20.4.1.3;2403806;2010;13
1;2403806;2013;-
3.4.1;2403806;2015;None
3.4.2;2403806;2015;None
3.4.3;2403806;2015;None
3.2.1;2403806;2015;9
3.2.2;2403806;2015;1
3.2.3;2403806;2015;99999999999996
3.3.1;2403806;2015;0
3.3.2;2403806;2015;1
3.3.3;2403806;2015;99999999999996
19.1.2.1.1.1;2403806;2010;85.7
19.1.2.1.1.2;2403806;2010;-
19.1.2.2.1.1;2403806;2010;0.4
19.1.2.2.1.2;2403806;2010;56.0
19.1.2.3.1.1;2403806;2010;13.9
19.1.2.3.1.2;2403806;2010;44.1
17.1.2.3.1;2403806;2010;1850
17.1.2.3.2;2403806;2010;47
16.1.2.2.1.2.1;2403905;0;0
16.1.2.2.1.2.2;2403905;0;0
16.1.2.2.2.2.1;2403905;0;0
16.1.2.2.2.2.2;2403905;0;0
16.1.2.2.3.2.1;2403905;0;0
16.1.2.2.3.2.2;2403905;0;0
2.4.3.1.3.2.4;2403905;2010;28
2.4.3.1.3.2.5;2403905;2010;112
3.2.1.1;2403905;2010;97.8
20.4.1.3;2403905;2010;4
1;2403905;2013;30.3
3.4.1;2403905;2015;None
3.4.2;2403905;2015;None
3.4.3;2403905;2015;None
3.2.1;2403905;2015;2
3.2.2;2403905;2015;1
3.2.3;2403905;2015;99999999999996
3.3.1;2403905;2015;0
3.3.2;2403905;2015;1
3.3.3;2403905;2015;99999999999996
19.1.2.1.1.1;2403905;2010;1.9
19.1.2.1.1.2;2403905;2010;-
19.1.2.2.1.1;2403905;2010;-
19.1.2.2.1.2;2403905;2010;59.3
19.1.2.3.1.1;2403905;2010;98.1
19.1.2.3.1.2;2403905;2010;40.7
17.1.2.3.1;2403905;2010;576
17.1.2.3.2;2403905;2010;16
16.1.2.2.1.2.1;2404002;0;0
16.1.2.2.1.2.2;2404002;0;0
16.1.2.2.2.2.1;2404002;0;0
16.1.2.2.2.2.2;2404002;0;0
16.1.2.2.3.2.1;2404002;0;0
16.1.2.2.3.2.2;2404002;0;0
2.4.3.1.3.2.4;2404002;2010;113
2.4.3.1.3.2.5;2404002;2010;123
3.2.1.1;2404002;2010;98.3
20.4.1.3;2404002;2010;7
1;2404002;2013;-
3.4.1;2404002;2015;None
3.4.2;2404002;2015;None
3.4.3;2404002;2015;None
3.2.1;2404002;2015;7
3.2.2;2404002;2015;2
3.2.3;2404002;2015;99999999999996
3.3.1;2404002;2015;0
3.3.2;2404002;2015;1
3.3.3;2404002;2015;99999999999996
19.1.2.1.1.1;2404002;2010;2.2
19.1.2.1.1.2;2404002;2010;-
19.1.2.2.1.1;2404002;2010;0.8
19.1.2.2.1.2;2404002;2010;53.8
19.1.2.3.1.1;2404002;2010;97.0
19.1.2.3.1.2;2404002;2010;46.2
17.1.2.3.1;2404002;2010;889
17.1.2.3.2;2404002;2010;3
16.1.2.2.1.2.1;2404101;0;0
16.1.2.2.1.2.2;2404101;0;0
16.1.2.2.2.2.1;2404101;0;0
16.1.2.2.2.2.2;2404101;0;0
16.1.2.2.3.2.1;2404101;0;0
16.1.2.2.3.2.2;2404101;0;0
2.4.3.1.3.2.4;2404101;2010;57
2.4.3.1.3.2.5;2404101;2010;202
3.2.1.1;2404101;2010;99.5
20.4.1.3;2404101;2010;3
1;2404101;2013;0
3.4.1;2404101;2015;None
3.4.2;2404101;2015;None
3.4.3;2404101;2015;None
3.2.1;2404101;2015;3
3.2.2;2404101;2015;0
3.2.3;2404101;2015;99999999999996
3.3.1;2404101;2015;0
3.3.2;2404101;2015;1
3.3.3;2404101;2015;99999999999996
19.1.2.1.1.1;2404101;2010;-
19.1.2.1.1.2;2404101;2010;-
19.1.2.2.1.1;2404101;2010;1.5
19.1.2.2.1.2;2404101;2010;10.3
19.1.2.3.1.1;2404101;2010;98.5
19.1.2.3.1.2;2404101;2010;89.7
17.1.2.3.1;2404101;2010;421
17.1.2.3.2;2404101;2010;1
16.1.2.2.1.2.1;2404200;0;0
16.1.2.2.1.2.2;2404200;0;0
16.1.2.2.2.2.1;2404200;0;0
16.1.2.2.2.2.2;2404200;0;0
16.1.2.2.3.2.1;2404200;0;0
16.1.2.2.3.2.2;2404200;0;0
2.4.3.1.3.2.4;2404200;2010;1039
2.4.3.1.3.2.5;2404200;2010;1460
3.2.1.1;2404200;2010;98.1
20.4.1.3;2404200;2010;16
1;2404200;2013;16.89
3.4.1;2404200;2015;None
3.4.2;2404200;2015;None
3.4.3;2404200;2015;None
3.2.1;2404200;2015;19
3.2.2;2404200;2015;1
3.2.3;2404200;2015;99999999999996
3.3.1;2404200;2015;0
3.3.2;2404200;2015;1
3.3.3;2404200;2015;99999999999996
19.1.2.1.1.1;2404200;2010;42.4
19.1.2.1.1.2;2404200;2010;7.5
19.1.2.2.1.1;2404200;2010;0.2
19.1.2.2.1.2;2404200;2010;6.1
19.1.2.3.1.1;2404200;2010;57.4
19.1.2.3.1.2;2404200;2010;86.5
17.1.2.3.1;2404200;2010;4438
17.1.2.3.2;2404200;2010;84
16.1.2.2.1.2.1;2404309;0;0
16.1.2.2.1.2.2;2404309;0;0
16.1.2.2.2.2.1;2404309;0;0
16.1.2.2.2.2.2;2404309;0;0
16.1.2.2.3.2.1;2404309;0;0
16.1.2.2.3.2.2;2404309;0;0
2.4.3.1.3.2.4;2404309;2010;212
2.4.3.1.3.2.5;2404309;2010;461
3.2.1.1;2404309;2010;96.7
20.4.1.3;2404309;2010;9
1;2404309;2013;18.52
3.4.1;2404309;2015;None
3.4.2;2404309;2015;None
3.4.3;2404309;2015;None
3.2.1;2404309;2015;12
3.2.2;2404309;2015;3
3.2.3;2404309;2015;99999999999996
3.3.1;2404309;2015;0
3.3.2;2404309;2015;1
3.3.3;2404309;2015;99999999999996
19.1.2.1.1.1;2404309;2010;25.5
19.1.2.1.1.2;2404309;2010;-
19.1.2.2.1.1;2404309;2010;2.1
19.1.2.2.1.2;2404309;2010;58.4
19.1.2.3.1.1;2404309;2010;72.4
19.1.2.3.1.2;2404309;2010;41.6
17.1.2.3.1;2404309;2010;2849
17.1.2.3.2;2404309;2010;40
16.1.2.2.1.2.1;2404408;0;0
16.1.2.2.1.2.2;2404408;0;0
16.1.2.2.2.2.1;2404408;0;0
16.1.2.2.2.2.2;2404408;0;0
16.1.2.2.3.2.1;2404408;0;0
16.1.2.2.3.2.2;2404408;0;0
2.4.3.1.3.2.4;2404408;2010;345
2.4.3.1.3.2.5;2404408;2010;734
3.2.1.1;2404408;2010;97.8
20.4.1.3;2404408;2010;10
1;2404408;2013;8.4
3.4.1;2404408;2015;None
3.4.2;2404408;2015;None
3.4.3;2404408;2015;None
3.2.1;2404408;2015;7
3.2.2;2404408;2015;2
3.2.3;2404408;2015;99999999999996
3.3.1;2404408;2015;0
3.3.2;2404408;2015;1
3.3.3;2404408;2015;99999999999996
19.1.2.1.1.1;2404408;2010;3.2
19.1.2.1.1.2;2404408;2010;27.7
19.1.2.2.1.1;2404408;2010;0.3
19.1.2.2.1.2;2404408;2010;9.1
19.1.2.3.1.1;2404408;2010;96.5
19.1.2.3.1.2;2404408;2010;63.3
17.1.2.3.1;2404408;2010;2367
17.1.2.3.2;2404408;2010;10
16.1.2.2.1.2.1;2404507;0;0
16.1.2.2.1.2.2;2404507;0;0
16.1.2.2.2.2.1;2404507;0;0
16.1.2.2.2.2.2;2404507;0;0
16.1.2.2.3.2.1;2404507;0;0
16.1.2.2.3.2.2;2404507;0;0
2.4.3.1.3.2.4;2404507;2010;507
2.4.3.1.3.2.5;2404507;2010;816
3.2.1.1;2404507;2010;96.8
20.4.1.3;2404507;2010;9
1;2404507;2013;15
3.4.1;2404507;2015;None
3.4.2;2404507;2015;None
3.4.3;2404507;2015;None
3.2.1;2404507;2015;14
3.2.2;2404507;2015;2
3.2.3;2404507;2015;0
3.3.1;2404507;2015;0
3.3.2;2404507;2015;1
3.3.3;2404507;2015;0
19.1.2.1.1.1;2404507;2010;83.0
19.1.2.1.1.2;2404507;2010;6.5
19.1.2.2.1.1;2404507;2010;0.1
19.1.2.2.1.2;2404507;2010;4.0
19.1.2.3.1.1;2404507;2010;16.9
19.1.2.3.1.2;2404507;2010;89.6
17.1.2.3.1;2404507;2010;2393
17.1.2.3.2;2404507;2010;2
16.1.2.2.1.2.1;2404606;0;0
16.1.2.2.1.2.2;2404606;0;0
16.1.2.2.2.2.1;2404606;0;0
16.1.2.2.2.2.2;2404606;0;0
16.1.2.2.3.2.1;2404606;0;0
16.1.2.2.3.2.2;2404606;0;0
2.4.3.1.3.2.4;2404606;2010;383
2.4.3.1.3.2.5;2404606;2010;243
3.2.1.1;2404606;2010;95.8
20.4.1.3;2404606;2010;8
1;2404606;2013;42.74
3.4.1;2404606;2015;None
3.4.2;2404606;2015;None
3.4.3;2404606;2015;None
3.2.1;2404606;2015;16
3.2.2;2404606;2015;1
3.2.3;2404606;2015;99999999999996
3.3.1;2404606;2015;0
3.3.2;2404606;2015;1
3.3.3;2404606;2015;99999999999996
19.1.2.1.1.1;2404606;2010;24.9
19.1.2.1.1.2;2404606;2010;1.9
19.1.2.2.1.1;2404606;2010;0.2
19.1.2.2.1.2;2404606;2010;44.8
19.1.2.3.1.1;2404606;2010;74.8
19.1.2.3.1.2;2404606;2010;53.4
17.1.2.3.1;2404606;2010;2739
17.1.2.3.2;2404606;2010;195
16.1.2.2.1.2.1;2404705;0;0
16.1.2.2.1.2.2;2404705;0;0
16.1.2.2.2.2.1;2404705;0;0
16.1.2.2.2.2.2;2404705;0;0
16.1.2.2.3.2.1;2404705;0;0
